ds,yhat,yhat_lower,yhat_upper,Store
2012-08-03,308905.14763867523,286219.9223187374,332490.4906252228,36
2012-08-10,303566.7621415199,281686.0107237789,326921.0788620402,36
2012-08-17,297436.92730260594,274123.4526004744,319867.9879034528,36
2012-08-24,294028.75414332654,272570.14752991166,314750.96881423565,36
2012-08-31,291755.4495470962,270128.9997922156,315434.0629510377,36
2012-09-07,287437.803669564,263100.65592242434,308901.7761979836,36
2012-09-14,281817.5830612794,258335.45893056647,302300.26749871194,36
2012-09-21,279304.7471373631,255348.00393924717,301045.8694114673,36
2012-09-28,281982.42190163356,260027.8163655181,305804.7035793242,36
2012-10-05,285795.91895791196,263104.82785923,308495.5709847904,36
2012-10-12,284439.761956559,262477.4775852451,307522.46915545943,36
2012-10-19,276623.82571703824,254898.78787744272,300058.71875473775,36
2012-10-26,267750.2674616449,245787.34837742551,290406.40035601106,36
2012-10-28,265970.8670892568,242810.61633343398,288090.94083433575,36
2012-11-04,263616.9136083641,241371.89402088363,286738.15670854214,36
2012-11-11,264665.14097404,241927.98392782526,288223.8951135296,36
2012-11-18,263552.2246043908,241171.95987149928,286051.52695105347,36
2012-11-25,258515.2535334174,236182.395817742,281904.1048682598,36
2012-12-02,253639.63866607758,229245.03737839442,275705.7546424993,36
2012-12-09,253396.59275932427,229725.22774871608,276628.1988612324,36
2012-12-16,256803.18291447297,234548.9225271894,277484.51037631836,36
2012-12-23,258615.6792240239,238089.82902608596,280704.8843977348,36
2012-12-30,255912.13000693428,232873.61910947546,278723.49237347353,36
2013-01-06,251671.23790724136,230467.66407351661,273961.47525943845,36
2013-01-13,250966.96009628626,227104.02011767714,273576.4748614049,36
2010-02-05,527752.8576762486,504691.7052479499,548047.7428596704,37
2010-02-12,523696.7520307809,502538.42327873746,545265.8863587518,37
2010-02-19,521815.49038431037,500135.5110363131,543978.5717286984,37
2010-02-26,517076.2400058279,494461.2840434951,537809.1390867772,37
2010-03-05,505771.4628893758,484831.0192087048,526551.2504216679,37
2010-03-12,494031.80310936685,471313.1127705154,516078.1249811333,37
2010-03-19,493306.5158058215,470929.609651443,514632.19557029364,37
2010-03-26,506919.82152364356,485512.85896029713,530397.5330021702,37
2010-04-02,524281.19002953544,502819.1190654226,544352.1506438473,37
2010-04-09,531033.6235551826,509117.08586767945,551867.9526326612,37
2010-04-16,524086.6155039699,503318.07043611986,545981.7727887925,37
2010-04-23,514087.18471629266,492968.8756496362,535825.9571251307,37
2010-04-30,512624.99828955793,491412.3995423922,535222.8576162325,37
2010-05-07,519402.6517303978,498417.85982552025,541951.814511817,37
2010-05-14,523985.9840080258,503097.4095686649,545897.5942828153,37
2010-05-21,518879.005086196,497396.82007471105,542687.3494371655,37
2010-05-28,507734.57888886513,487161.1968245733,530943.5204019734,37
2010-06-04,499730.60066078755,478131.9623010122,520909.54186327243,37
2010-06-11,498434.41384621616,476647.40654742764,519525.8688098874,37
2010-06-18,499123.5129927363,476721.12942090246,520541.22105881805,37
2010-06-25,496589.23769922205,474683.9057364917,518273.41421687376,37
2010-07-02,492188.81506579206,469619.78628290456,512623.96840520826,37
2010-07-09,491097.09521559917,469599.2170532382,514019.75493856217,37
2010-07-16,494388.9239443252,470999.5929044232,515476.5239515895,37
2010-07-23,497253.553896203,477502.07608294045,519204.63460023486,37
2010-07-30,495833.2065199257,475279.70470188913,516083.72311311506,37
2010-08-06,493136.61531972076,470285.2435445452,514723.5039633279,37
2010-08-13,495504.94108301867,473595.0457883015,517840.71361399774,37
2010-08-20,503884.132010094,483240.2218291912,526034.0782652867,37
2010-08-27,511571.8688914535,490186.1999056277,532969.2552209701,37
2010-09-03,511993.47667383676,489879.2435554383,532993.2928878489,37
2010-09-10,506836.7934584499,485708.2668231619,529084.5889387317,37
2010-09-17,504016.1232968945,481710.1104745117,525508.2560202887,37
2010-09-24,507914.2582805961,487507.6613094091,531094.4278122571,37
2010-10-01,514378.2103852151,492293.1959436477,536617.8327396939,37
2010-10-08,516782.29441688064,493885.7375846586,538135.4608386337,37
2010-10-15,514974.0416301093,493964.43891538354,537876.3267190392,37
2010-10-22,515093.4803341761,493013.1273858565,537575.6504836585,37
2010-10-29,520406.5354161181,498979.68247312866,541777.8466343086,37
2010-11-05,525640.8071984112,503870.1332060954,546708.5662875396,37
2010-11-12,523268.59013011743,502419.28692731936,546044.3895509815,37
2010-11-19,514332.96812684275,492474.69364121114,535434.1674399234,37
2010-11-26,509330.28382614633,487304.24368860346,529694.5989038694,37
2010-12-03,516442.8047951633,495563.0718855291,537448.8266981661,37
2010-12-10,530861.9940598763,508440.77915664023,552251.355266973,37
2010-12-17,538904.6201121177,517508.8674285867,560195.8548140539,37
2010-12-24,533097.0571821709,511366.72667244874,554439.8331267788,37
2010-12-31,520695.4102046891,498120.94159404153,540473.5061965965,37
2011-01-07,515504.60407760413,492013.89085702546,537563.2037086773,37
2011-01-14,522676.2283296345,501240.1595857938,545005.4759795769,37
2011-01-21,534191.3095714899,512728.36937618593,555335.9066165821,37
2011-01-28,539324.3358524825,516711.61970138265,561147.198381795,37
2011-02-04,536426.3845614435,513073.5880688374,557256.4129349565,37
2011-02-11,531998.1792378307,510008.4205854206,552760.7018967604,37
2011-02-18,529946.0856916019,509069.4523294448,552045.9978769643,37
2011-02-25,526188.4390179082,505137.4562512072,547433.2228684862,37
2011-03-04,515919.3144757043,493580.24201424216,537479.9053946831,37
2011-03-11,503405.5138289887,480907.01713444694,524044.218825479,37
2011-03-18,500070.6234523132,478701.3502951604,521849.3523446655,37
2011-03-25,511548.7545182951,490010.32109994267,533933.7108588412,37
2011-04-01,529407.6790958346,506885.9898049976,551591.0783204855,37
2011-04-08,538744.6864096012,516594.1417381442,560601.8768569393,37
2011-04-15,533752.4583512585,511817.97700450104,555662.6056642971,37
2011-04-22,523252.66748472414,502436.3696242613,544670.702876315,37
2011-04-29,519867.60929855896,497540.37483287934,540735.6516114614,37
2011-05-06,525792.3044251347,504007.15782156977,548220.5089838192,37
2011-05-13,531582.26904326,511197.5170701264,552431.3224908959,37
2011-05-20,528261.577578229,504727.57673125964,549614.5111102326,37
2011-05-27,517523.88290312205,495647.03076636663,539616.0098985367,37
2011-06-03,508425.17867342365,486651.756684543,529716.7955083923,37
2011-06-10,506101.6454335061,485659.8740815499,529119.7836521303,37
2011-06-17,506939.06480278546,486001.84415777016,528942.4172294487,37
2011-06-24,505095.4271767056,483136.68800678203,525706.8630678891,37
2011-07-01,500652.4610210267,477781.5298802916,521597.8882658574,37
2011-07-08,498689.5827922318,476652.3749498422,519255.7200415702,37
2011-07-15,501437.88099144073,480915.9197331667,522304.79209766275,37
2011-07-22,504806.56111166615,481985.9098373545,527657.0666148544,37
2011-07-29,504142.5865419397,482142.0432753257,525480.5526632658,37
2011-08-05,501188.75956006796,478772.31447014055,523226.4404660847,37
2011-08-12,502333.4521796049,480223.27940697124,524687.9732636178,37
2011-08-19,509968.42707699846,490966.2847237256,532485.4594736815,37
2011-08-26,518408.3287454347,496938.09838442825,539443.3963238787,37
2011-09-02,520286.52700648847,498192.6640721988,544559.6331158963,37
2011-09-09,515611.50968642114,495637.77286709304,535802.3470758817,37
2011-09-16,511823.22437466803,490209.8703541149,534091.9152453908,37
2011-09-23,514602.2242650084,491983.33256597025,534474.8619147836,37
2011-09-30,521162.3451709447,500326.14107143844,543238.8302089733,37
2011-10-07,524559.6997659756,502778.15864032024,547327.1687450358,37
2011-10-14,523140.19385471015,500656.8625519079,544669.4904218924,37
2011-10-21,522459.5300303235,502165.7325634901,543157.3686632407,37
2011-10-28,526999.6452278232,505486.69730049546,549080.0340142201,37
2011-11-04,532892.9962099072,510552.4958995458,555953.9667832251,37
2011-11-11,532148.9946513647,510162.52668872353,552051.591597798,37
2011-11-18,523783.8310234291,501914.2308569708,545967.8541697772,37
2011-11-25,517215.02604524547,494992.93965596973,539466.5439395469,37
2011-12-02,522095.6898860275,500349.94395600003,544607.4910699376,37
2011-12-09,536134.0355039566,514730.96705121396,556765.2343535866,37
2011-12-16,546241.3147942263,526526.2281129593,567351.8805485516,37
2011-12-23,542785.1629941526,520088.599299358,564055.4656767559,37
2011-12-30,530526.412932043,508585.87122578884,552290.5551582451,37
2012-01-06,523262.50795670477,501563.78811645875,544432.8575083923,37
2012-01-13,528507.6451028847,506257.52247441816,550482.2463507901,37
2012-01-20,540154.2891267879,519950.0103134309,561151.3795752891,37
2012-01-27,546887.2754350514,523524.67466274655,566431.411647628,37
2012-02-03,545060.1809052196,525360.2493397502,568242.8481991418,37
2012-02-10,540401.4825635833,520742.152736608,560515.7674872444,37
2012-02-17,538025.32583695,515433.7572037705,557882.9773455686,37
2012-02-24,535064.6272184422,514493.15338674415,557865.6639340769,37
2012-03-02,525972.3616363417,504611.4237447533,547151.8405147083,37
2012-03-09,513088.71635482035,492695.7527361104,535286.5901623323,37
2012-03-16,507350.02256991476,484867.7127923499,527886.0687990276,37
2012-03-23,516401.2355857997,494249.24178400787,538776.818042733,37
2012-03-30,534234.8032381262,512591.6703039435,556701.6920733919,37
2012-04-06,545954.279829304,522784.1506738165,567382.0644834279,37
2012-04-13,543231.5211437957,521367.69058945304,564180.4168644863,37
2012-04-20,532677.4272300178,510215.2547135769,554463.2435314482,37
2012-04-27,527442.6632946227,506734.5896559264,548275.645241465,37
2012-05-04,532175.5558769963,511169.21057757945,553396.2606492949,37
2012-05-11,538854.8043955163,518466.1054683543,561720.7818480358,37
2012-05-18,537385.4018265437,515299.4510581488,558693.0863769422,37
2012-05-25,527378.4550220458,505853.75413562066,550117.3239413702,37
2012-06-01,517363.2487394345,496149.8759666092,538624.672583744,37
2012-06-08,513876.05017849687,491660.74904055643,535519.5634438215,37
2012-06-15,514649.90870373714,495398.5739415971,536433.6354491584,37
2012-06-22,513502.91455113696,491771.7675514199,533750.5089656329,37
2012-06-29,509204.52595395903,488425.9968973488,530238.0407519874,37
2012-07-06,506452.6867599197,484553.7889157237,529220.3104769341,37
2012-07-13,508508.6658516941,488679.82215081085,530281.3695123184,37
2012-07-20,512210.77616929275,490816.79752394016,533650.9693632136,37
2012-07-27,512364.0197491639,491387.6199263096,533701.0684857998,37
2012-08-03,509383.8879447747,487683.2082799952,531391.0646954107,37
2012-08-10,509394.3192573426,487623.0193388528,531383.7204460676,37
2012-08-17,516083.97296686284,493701.9688858015,538027.3826837152,37
2012-08-24,525012.7806961804,502896.5424079811,546729.2080142953,37
2012-08-31,528347.5691365072,505999.2655480657,549011.9980498775,37
2012-09-07,524420.180899826,502325.8630020713,544744.6504881735,37
2012-09-14,519866.3863900694,498466.2010675025,541050.5522508973,37
2012-09-21,521423.78612884955,499204.3655578073,544173.2532177774,37
2012-09-28,527828.8415104742,505551.09210447257,548960.8641266263,37
2012-10-05,532160.5880680818,509976.7243531546,551453.8063684166,37
2012-10-12,531333.1519676653,509030.8057993329,553196.0951202752,37
2012-10-19,530018.6279310135,507423.36275531334,553476.0816084183,37
2012-10-26,533649.6969066125,512238.8132520884,554282.3298522953,37
2012-10-28,535494.7817569737,514409.09585968446,558211.5621055812,37
2012-11-04,541026.7834913497,520076.3084598451,562494.9148227157,37
2012-11-11,539306.4149883229,517908.2596900299,560663.4077236715,37
2012-11-18,530556.3815108364,509929.1049507037,551377.3930122028,37
2012-11-25,524888.7255997012,504352.99148684694,546443.451052309,37
2012-12-02,531123.4276553795,509386.17391357996,552550.9266071293,37
2012-12-09,545447.4015677202,521595.2395006856,568208.500111254,37
2012-12-16,554352.1872287379,530994.9018730316,575655.9556512524,37
2012-12-23,549459.154215419,528302.7955081147,571736.7300961525,37
2012-12-30,537055.8035234866,516328.00643140165,558411.3921714196,37
2013-01-06,531009.5699092327,508841.8975004159,553772.5004526485,37
2013-01-13,537441.7384038384,518298.7042298694,558700.4345265155,37
2010-02-05,346947.9252329151,314428.10010793235,374436.59103710996,38
2010-02-12,346685.209221466,315824.92922072456,377853.75888784905,38
2010-02-19,346385.82323174895,313423.2958133299,378985.0360423784,38
2010-02-26,346020.37958205224,315594.39978544804,376640.4257402825,38
2010-03-05,344228.0248006176,312940.36240610934,373205.86420282006,38
2010-03-12,341124.0080457471,310296.3847995536,371940.8460382322,38
2010-03-19,339120.6462782873,309289.6215650927,368447.2846012309,38
2010-03-26,340253.8370884263,310621.977306891,370853.6196917951,38
2010-04-02,343348.0672812951,314087.715711067,373980.8112266526,38
2010-04-09,345017.4662561066,315743.97829422326,375336.13585999404,38
2010-04-16,343704.1706970329,313418.08839730104,373176.93256192346,38
2010-04-23,341729.8082457705,309487.05208086595,371778.381698466,38
2010-04-30,342447.76631318073,310293.82774202887,373461.8539679031,38
2010-05-07,345783.59444620716,315717.50254630664,375453.4651750326,38
2010-05-14,347864.98155538534,317375.6108551489,377666.98164757376,38
2010-05-21,345583.49677574105,316964.2072365816,375086.72366846446,38
2010-05-28,340596.0963594631,309874.4627785369,370948.3223550816,38
2010-06-04,337595.62109793467,308524.204731692,368311.1173555391,38
2010-06-11,338690.58298313426,307101.5914126533,369273.9821355838,38
2010-06-18,340830.6234122608,308551.640246452,372160.80920870806,38
2010-06-25,339734.3523967023,307919.3073696894,369642.36112065834,38
2010-07-02,335660.99158947397,304658.86348804133,365504.0152025998,38
2010-07-09,333692.85144482245,303731.80020594434,362648.6404297989,38
2010-07-16,337676.3476876826,309441.21314060106,368439.8850934159,38
2010-07-23,344948.95538664405,314212.9247516629,377561.27686013136,38
2010-07-30,348542.7026773222,316389.0584356934,378033.7579127587,38
2010-08-06,344816.38829592406,314127.56423155,374917.432199126,38
2010-08-13,337789.24130320287,305707.17898952874,369756.208882317,38
2010-08-20,334994.9879030154,302878.45180292707,365445.16405964043,38
2010-08-27,339424.1228943597,309786.60230447806,370339.5524777964,38
2010-09-03,346590.61733287206,315515.6983053195,377325.3494032339,38
2010-09-10,349763.21733663947,319288.9701468168,377805.2933919116,38
2010-09-17,347144.42194249085,318060.8502608948,378100.5237406607,38
2010-09-24,343043.7547600372,312189.2910496162,374085.955076251,38
2010-10-01,342433.64065123064,313697.0932221798,372704.34175747156,38
2010-10-08,345659.9535011803,316832.987781968,376178.74472637585,38
2010-10-15,349074.77379108535,317369.6634732937,379717.75750054535,38
2010-10-22,349974.9345544104,317306.9905193153,379957.5973120942,38
2010-10-29,349483.02647273685,320396.12301966245,382157.09995787754,38
2010-11-05,350549.8689172733,322699.66892726714,380520.7169970053,38
2010-11-12,354041.6687706587,322277.7866615392,385169.87080017704,38
2010-11-19,357837.34414031764,326238.58905033465,389044.51280499506,38
2010-11-26,359487.44024589343,330128.5862931314,391659.2284468367,38
2010-12-03,358539.9478967645,329449.78917493933,388333.261968842,38
2010-12-10,356350.688190434,326248.17032891983,386020.55056452914,38
2010-12-17,354195.1140505744,324879.49019256845,383549.1527533806,38
2010-12-24,352802.0171567269,323115.57188607834,383763.9576342737,38
2010-12-31,353118.55379575357,324654.8751381836,383061.5780604768,38
2011-01-07,356673.23174269643,325523.5745902022,386105.640868074,38
2011-01-14,363822.7695227015,332093.03999371623,392914.9812397961,38
2011-01-21,372349.8475769646,340751.95584732987,402613.0218654959,38
2011-01-28,378840.09016501135,348749.633203755,409347.24859678705,38
2011-02-04,381503.9010012629,351293.8447552229,413139.2859214667,38
2011-02-11,381647.35228716256,352871.6339558538,415517.9945308243,38
2011-02-18,381502.1876045227,349697.24781446357,409309.8286900924,38
2011-02-25,381524.48276125547,354623.32386921864,411591.6471069111,38
2011-03-04,380332.6120306152,348658.56762602285,410238.85698560544,38
2011-03-11,377612.2255383472,344853.59841022716,407458.77715963963,38
2011-03-18,375481.1072770588,344891.0157593367,404732.4888723132,38
2011-03-25,376312.6101592137,347138.47034823947,408001.8931369971,38
2011-04-01,379598.5277244287,349759.85883715155,408819.99104686535,38
2011-04-08,382052.561918403,350213.8576295507,410616.8509943983,38
2011-04-15,381513.129942414,351221.4559632097,412605.55235626193,38
2011-04-22,379684.6968439016,351180.8576214172,409513.61692142556,38
2011-04-29,380099.08554113883,348661.39660485013,409949.5820035145,38
2011-05-06,383493.357151062,351338.3715886174,416203.45633932925,38
2011-05-13,386434.5819387492,354036.9853821642,417044.41374021536,38
2011-05-20,385273.8576277167,354787.2376235559,414458.5652928863,38
2011-05-27,380755.0715446965,348586.2810677497,411938.26802702824,38
2011-06-03,377411.08667939005,347043.86399020883,405779.2561183726,38
2011-06-10,378177.70012337284,349576.1317753459,408844.7708144574,38
2011-06-17,380807.67142009875,352753.7376256765,410740.48871372396,38
2011-06-24,380760.9907837273,351641.7257783548,411090.2269136096,38
2011-07-01,377240.2557739048,344455.6016494587,405660.6206402125,38
2011-07-08,374789.9814447205,342299.29163269536,404839.713525011,38
2011-07-15,378007.56214497436,347987.7850149068,412155.9806145803,38
2011-07-22,385479.7444997523,355615.58524750493,416726.9933725986,38
2011-07-29,390504.1859947808,361649.1171716852,421412.8498911083,38
2011-08-05,388315.1493813378,358699.774568733,417644.43140347843,38
2011-08-12,381627.9688793742,351225.71145428595,412957.05788118526,38
2011-08-19,377949.51655368204,348782.5699040819,408964.52189409424,38
2011-08-26,381542.2045875256,351488.9068361819,412131.3864834894,38
2011-09-02,389068.2821402938,357595.49288330675,419758.01977864595,38
2011-09-09,393602.1070471052,364797.3113190585,425869.8755311981,38
2011-09-16,392141.33048616454,361197.7813357326,422064.7087625142,38
2011-09-23,388177.2112269624,359625.2600271115,418112.9335737385,38
2011-09-30,387064.2605548326,356532.0913975341,417267.61074172606,38
2011-10-07,390124.0125734568,361885.07365788094,419868.20127790445,38
2011-10-14,394108.34256447066,366205.08347285516,422287.5241196508,38
2011-10-21,395775.15492131776,366297.75673738134,426354.1945290591,38
2011-10-28,395597.6405934924,364684.23172564775,427071.13810113724,38
2011-11-04,396511.154343448,366849.3546116793,428592.7712954569,38
2011-11-11,399946.9203456591,370166.0700520812,431325.71247965674,38
2011-11-18,404191.95986819366,373780.35190468264,434983.44092990004,38
2011-11-25,406572.363474416,376074.91722225863,437841.5738315697,38
2011-12-02,406251.0021231847,377092.0988887389,434700.6897469998,38
2011-12-09,404403.21495007,371840.87142972916,433748.87570282957,38
2011-12-16,402419.8315007173,369271.3739999947,432258.8904257839,38
2011-12-23,401019.2417095152,372742.9470583623,432623.10703570297,38
2011-12-30,401086.52039392584,369071.65473193664,432470.6927372529,38
2012-01-06,404141.31810117175,373223.9336116988,433867.08161741873,38
2012-01-13,410903.57019538747,380439.87317464245,441609.89381078497,38
2012-01-20,419609.8119976048,389229.0386375056,449646.18549545977,38
2012-01-27,426783.106198468,395521.06027240626,458506.2871638766,38
2012-02-03,430203.6598948603,399377.24563356803,459931.09990085213,38
2012-02-10,430707.16723182396,400391.96555140545,463872.0502682702,38
2012-02-17,430602.4269382746,399590.42673862807,461144.29317980644,38
2012-02-24,430711.9014121332,399946.2956671582,461386.43585259165,38
2012-03-02,429855.9997257533,400984.80583075545,460329.08365351136,38
2012-03-09,427343.5622372237,397617.7492078416,457791.4977275401,38
2012-03-16,424920.4986737297,394022.5714516303,456570.99685789505,38
2012-03-23,425182.8325294711,395349.7039076295,456476.2585925598,38
2012-03-30,428232.575094116,397100.89036270935,456811.89583471644,38
2012-04-06,431081.2545955057,400121.8600851779,461515.15392658004,38
2012-04-13,431063.4380232915,397745.36534133466,460669.7498976232,38
2012-04-20,429195.18151091196,399566.4976310747,458752.86277468863,38
2012-04-27,429021.0594984994,398087.1303828067,458774.13509903674,38
2012-05-04,432039.24235398683,399444.85579512856,461349.64856205793,38
2012-05-11,435396.65216080134,404471.895462809,466340.00251729286,38
2012-05-18,435069.19785948633,404855.9721404648,466785.0991243484,38
2012-05-25,430867.3147141961,399815.0644362463,461315.5142923348,38
2012-06-01,426971.7725584806,395545.4228279904,457738.70587515435,38
2012-06-08,427016.6381314432,394828.90370915656,459249.9216638218,38
2012-06-15,429660.09192942525,399834.1772355788,461892.7727120436,38
2012-06-22,430319.4647003403,399516.4207058318,461102.99114272924,38
2012-06-29,427199.53567002394,397910.16237983695,455692.17491927725,38
2012-07-06,424119.63476982055,392151.341809374,453199.0224289135,38
2012-07-13,426211.3771736882,395266.40355134377,455785.0686714124,38
2012-07-20,433334.46093877056,403243.65985847736,464939.89661711577,38
2012-07-27,439307.6766628813,410071.65007830283,471767.6266511224,38
2012-08-03,438437.720551742,406382.92925082764,469151.5787372123,38
2012-08-10,432041.4418408438,400919.5835430435,463199.6809625775,38
2012-08-17,427314.9537265186,395543.20588073187,456771.9798820816,38
2012-08-24,429639.44744324056,399487.8766821813,459355.510580195,38
2012-08-31,436968.4797790997,406176.3450813858,464439.916541198,38
2012-09-07,442447.3654761996,410072.2279014859,471904.0369225107,38
2012-09-14,441957.48279166187,411002.91775956267,470336.9383587344,38
2012-09-21,438005.73528490594,406667.4006554327,468326.82783461956,38
2012-09-28,436120.42821457225,406600.72852640046,467197.7082384722,38
2012-10-05,438582.8363923825,410272.15940040647,468338.70367914013,38
2012-10-12,442709.1899553651,411928.3672790771,474521.09558642167,38
2012-10-19,444873.28584910993,412431.7731232691,473554.2137122481,38
2012-10-26,444827.42266317795,414084.58101867826,476499.1520682157,38
2012-10-28,444783.1447126372,414019.8779716903,473366.92267096904,38
2012-11-04,445953.1038022135,414051.86123802024,477218.0519539577,38
2012-11-11,449600.10894783004,417924.6369085158,478633.5476165423,38
2012-11-18,453755.6739121132,423249.40420963085,483791.14044980065,38
2012-11-25,455838.7804256156,426887.0420278017,485867.0514869951,38
2012-12-02,455274.77889570396,426138.1247522131,486143.0239536636,38
2012-12-09,453355.43915987253,423661.54574112425,484941.9840266948,38
2012-12-16,451405.21968778566,419882.42410291336,480451.76718291483,38
2012-12-23,450103.533656958,416711.4351980731,481345.6946421082,38
2012-12-30,450411.7861518399,418592.47405603365,481475.3272981998,38
2013-01-06,453861.7315337524,424884.7896386269,484936.71428441623,38
2013-01-13,460962.302172575,430750.8002263898,490952.91381058306,38
2010-02-05,1218960.5874786,1057890.0468069154,1383256.2190683293,39
2010-02-12,1219920.248776229,1058488.4337770713,1378538.1976253837,39
2010-02-19,1178133.9464396513,1014049.6938560719,1347943.2281833484,39
2010-02-26,1165126.3604566944,997849.0247377857,1320357.4003146496,39
2010-03-05,1197673.2662450355,1044192.3733504568,1356667.0284265925,39
2010-03-12,1236701.7334229983,1066159.4888556716,1388078.9681513417,39
2010-03-19,1249951.2448862833,1088662.8524032186,1407387.3626126288,39
2010-03-26,1251264.3882229144,1086152.9800894856,1403986.606060257,39
2010-04-02,1271857.5987705924,1091489.015859389,1438001.3882463519,39
2010-04-09,1309456.7684891827,1144500.4206843316,1467426.4345543499,39
2010-04-16,1325311.1491003747,1161474.7731934832,1496265.4693618147,39
2010-04-23,1293423.672896248,1126743.4918894426,1458413.8811923927,39
2010-04-30,1238834.4835539202,1077496.6257980354,1380640.1123012193,39
2010-05-07,1216002.7152241855,1050249.5935444047,1371740.2790539898,39
2010-05-14,1252089.6517114185,1082687.2571547101,1404335.3032156634,39
2010-05-21,1320376.6870188524,1155211.9736385099,1479297.3740923877,39
2010-05-28,1370479.08191958,1210716.726119713,1537519.9568808815,39
2010-06-04,1376783.2679503283,1218716.9980120158,1544691.1929492508,39
2010-06-11,1352895.2332048542,1190671.7791934127,1507553.9132150717,39
2010-06-18,1326076.5629698883,1169921.9898451993,1485207.9981537664,39
2010-06-25,1309063.3991802267,1143824.1981108356,1472510.1553710296,39
2010-07-02,1298519.9218663003,1136152.5510087453,1453919.9923555758,39
2010-07-09,1290805.6565392828,1131774.5745583952,1462103.897584973,39
2010-07-16,1289740.7905579978,1131054.2858475074,1451146.5715952602,39
2010-07-23,1300780.780327118,1138388.5559102835,1461041.135543855,39
2010-07-30,1325714.5550478036,1172556.5725613502,1486609.1577661769,39
2010-08-06,1364217.3191724417,1197845.7506567615,1516710.3899822698,39
2010-08-13,1411974.453145004,1241260.0992928448,1570772.2095614655,39
2010-08-20,1451198.126960233,1305330.385000049,1615006.1279531429,39
2010-08-27,1450616.0197357861,1294985.7839076682,1608069.790504055,39
2010-09-03,1390153.339292339,1224676.7706001096,1555842.3625488312,39
2010-09-10,1291589.341744556,1120949.647219607,1439866.2554164154,39
2010-09-17,1214336.8553388284,1037205.2552639755,1380771.235216389,39
2010-09-24,1206095.619854032,1046431.6091066767,1366264.33709571,39
2010-10-01,1254934.1598108376,1103128.2296494495,1415984.3449058468,39
2010-10-08,1300000.650277897,1131318.6847635878,1449745.3561088957,39
2010-10-15,1296985.600706458,1136353.1533296949,1456499.8065227175,39
2010-10-22,1267692.6198821587,1097938.2160735172,1429472.0798693513,39
2010-10-29,1275257.2557842233,1124478.4199193986,1433202.690467506,39
2010-11-05,1351942.4013994995,1184606.8103746735,1531204.1416907557,39
2010-11-12,1464920.8628811052,1304797.155736743,1620579.4590686657,39
2010-11-19,1561322.0122053716,1402035.3993228097,1712430.8779093183,39
2010-11-26,1635238.3235935315,1474069.9317897295,1803392.7389887157,39
2010-12-03,1727826.830314084,1578463.1296065466,1887347.7431276767,39
2010-12-10,1853000.9512834805,1700242.322361352,2015468.1288653135,39
2010-12-17,1941071.7038570847,1786211.299153994,2097412.8696133494,39
2010-12-24,1884614.7874127962,1713677.3857384073,2048142.2967616806,39
2010-12-31,1653279.272576821,1495146.6663072028,1812544.6507324826,39
2011-01-07,1352376.0378688462,1192972.5597968593,1521743.6154659074,39
2011-01-14,1148699.4640225037,987714.4976559895,1295265.4478177065,39
2011-01-21,1129438.4554927011,970527.681573763,1281037.8498290048,39
2011-01-28,1236008.544036399,1070546.4144852553,1396844.4710050663,39
2011-02-04,1336053.9273610094,1172204.0021397364,1487993.686281945,39
2011-02-11,1351665.7146863223,1177217.6244715848,1513995.3204083685,39
2011-02-18,1311690.7567508232,1158496.64730333,1479240.8483728399,39
2011-02-25,1290160.3296009752,1130620.8476104566,1440193.349317851,39
2011-03-04,1316502.6547555535,1147055.7777220944,1475457.4349921818,39
2011-03-11,1357822.1988045983,1188982.048860316,1510758.9031348752,39
2011-03-18,1375977.9191903984,1208328.9807869748,1535754.8713456145,39
2011-03-25,1376872.643907052,1220345.5613593159,1534448.226272113,39
2011-04-01,1392803.431713518,1221823.8632494158,1554794.563104171,39
2011-04-08,1429644.7222758716,1277858.377071411,1601975.0697773746,39
2011-04-15,1452443.733060146,1279133.8135940733,1616886.515539872,39
2011-04-22,1428821.6959291433,1270112.9066877975,1585637.6430959061,39
2011-04-29,1374447.15742085,1219207.7115081046,1541773.8667440072,39
2011-05-06,1342509.849380698,1172426.6011387731,1504725.7049524926,39
2011-05-13,1368616.6794089111,1203418.1787774195,1522990.2569758098,39
2011-05-20,1434892.087262664,1269261.023728209,1597032.163258317,39
2011-05-27,1491334.4183165906,1334347.7005115168,1658554.6025905176,39
2011-06-03,1505436.6160318542,1344599.721838646,1672999.4443431126,39
2011-06-10,1484882.4116889401,1333072.5058785235,1649740.737223614,39
2011-06-17,1457064.6083159694,1297712.7180575798,1620220.8002948144,39
2011-06-24,1438288.6804237233,1269012.9972608476,1609653.595761322,39
2011-07-01,1427072.4864346683,1261680.1481273626,1589532.3827671465,39
2011-07-08,1418785.4194970857,1265201.842664085,1575111.5561236003,39
2011-07-15,1416089.871715271,1256982.9223234481,1587026.1161262456,39
2011-07-22,1424752.2788215822,1240111.8694794618,1596836.1903260727,39
2011-07-29,1447224.20688223,1286465.9226507712,1604038.0544016976,39
2011-08-05,1483426.2678070886,1314176.1725174943,1639947.2861936723,39
2011-08-12,1530350.1159618732,1362685.894031456,1684968.7905197367,39
2011-08-19,1573208.8942903688,1410635.4273422302,1741777.554891301,39
2011-08-26,1582031.6177277572,1410283.6739071524,1744505.8014124588,39
2011-09-02,1532137.269269654,1364590.7555230923,1710476.030093785,39
2011-09-09,1436676.1655616784,1277230.7901151387,1605144.4144435406,39
