ds,yhat,yhat_lower,yhat_upper,Store,yhat_change_pct,volatility,anomaly,risk_score,risk_level,low_sales_threshold,high_sales_threshold,action,reason
2012-07-06,268172.5198050317,244060.3657682581,291108.1568249634,33,-0.8488750086121155,1154.7941079911382,False,1.2794911317073168,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-07-13,265424.2358950861,240621.02582462507,290103.46488242416,33,-1.024819363275442,2525.4896347569334,False,1.9763110860415503,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-07-20,264771.42123838933,239496.81481057656,290072.5358761135,33,-0.24595141227223838,1804.9331883161944,False,0.9276462794426293,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-07-27,265057.3906729578,241643.05678474624,290413.2150358945,33,0.10800615611419317,327.24122359708264,False,0.23146667263336868,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-08-03,263384.8685108469,239064.91851722897,289159.70846801996,33,-0.631003782940931,894.5797306123094,False,0.9706511346168941,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-08-10,259569.97669320405,236221.732318661,282271.69329975324,33,-1.4484096368982402,2812.544581817771,False,2.531949658609622,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-08-17,256905.9099839363,233084.20396977413,281048.92342788744,33,-1.0263385400756553,3256.469320321298,False,2.293911294834359,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-08-24,258075.05111783804,232993.82620599115,282483.45793502533,33,0.4550853399888144,1335.3491989156755,False,0.9725120316165727,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-08-31,261568.2864493361,236902.40286766467,285440.56009059236,33,1.3535734339167327,2425.8104617255067,False,2.2809834401735,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-09-07,263399.9904240439,240497.97765471233,286171.7927905352,33,0.7002775449471699,2705.3284195872507,False,1.7273574682349349,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-09-14,262001.0815620573,238554.3326390314,286195.4661658234,33,-0.5310967778451747,957.3746275366572,False,0.8965054325838363,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-09-21,259976.8764780664,236720.2884512504,282151.925506925,33,-0.7725941709562978,1721.0491622527857,False,1.4345950325590744,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-09-28,260453.07505724597,237499.527655234,284256.3092071801,33,0.18316959016919654,1058.3395365539188,False,0.5895151617549044,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-10-05,262793.4367533984,240327.87212077808,288150.5665081754,33,0.8985732633941979,1507.595753741908,False,1.472254163635483,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-10-12,263355.77366652736,239839.8960368709,288101.7675719792,33,0.2139843825919696,1539.4357672544218,False,0.7985304306325655,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-10-19,260419.31960031355,235061.8229296883,285280.32947068627,33,-1.1150141215176324,1558.6007369553647,False,1.7135107074650477,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-10-26,256875.4650586859,232888.2256230513,280581.5925839733,33,-1.3608262808868066,3244.89514848711,False,2.624043516423793,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-10-28,256411.32094597985,232138.7361732998,279852.219269885,33,-0.18068837854950948,2192.3498801774895,False,1.0357012820707892,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-11-04,257849.5240861558,233516.55582402824,281104.5568578433,33,0.5608968959989635,734.0128312605608,False,0.8455640226349248,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-11-11,262315.1394501295,240395.40176485444,286333.7649612907,33,1.731868763303046,3078.5608591593364,False,2.905480345773154,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-11-18,264982.2217306597,242447.73496238337,288992.6705897799,33,1.0167473696413243,3603.9428444872633,False,2.3768170456177296,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-11-25,263139.10220629815,238940.19776425103,285030.4345250293,33,-0.6955634654746801,1365.6092715807974,False,1.214532049060625,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-12-02,259396.3697215156,235052.96276955484,282874.9915929455,33,-1.4223399158093564,2846.251297812405,False,2.519599411332791,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-12-09,258549.5536503204,235421.0738823211,281910.2581206534,33,-0.32645640804623843,2442.304235032566,False,1.2710738713336438,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-12-16,262018.21660028945,238594.18514581444,286558.70025699167,33,1.3415853560746482,1808.4432151552182,False,2.031782869293361,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-12-23,266567.3918927855,243779.32170202825,290931.12530631595,33,1.7362057308541345,4021.0352851117773,False,3.2446555290684094,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2012-12-30,268500.0950493442,244056.27942141876,291485.619035484,33,0.7250335995094392,3327.7891950856665,False,1.9644332334179841,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2013-01-06,267851.2429346207,244063.47757966327,292150.752824082,33,-0.2416580577389471,983.5839276011275,False,0.6088708124100943,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2013-01-13,267615.62020337774,242369.72774313024,289927.7516700629,33,-0.08796775727506478,458.04346435797527,False,0.2591249804632627,LOW,243678.51266051902,281042.16698007804,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.24M–0.28M).
2010-02-05,975286.656629588,885351.0230629913,1063663.0475110724,34,,,False,,LOW,906549.066130557,1095332.1477503497,No Action,First week or insufficient historical data to assess change.
2010-02-12,999436.7662216348,911739.2376907468,1090571.1676373417,34,2.4762062956449338,,False,,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-02-19,974029.2688678934,882884.6355469035,1070492.779742367,34,-2.5421815779095636,14319.85648829106,False,4.012348537567246,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-02-26,943373.0030847688,857392.9745209434,1025148.0462072633,34,-3.14736597379216,28072.8014592196,False,6.123156182693979,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-03-05,930747.9510107724,840806.1237139497,1015646.4347692244,34,-1.3382884641296,22257.848979202226,False,3.7296822840172164,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-03-12,926779.7899894842,840073.196475212,1014000.0933558388,34,-0.42634109663940434,8664.803927263516,False,1.3612777472715714,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-03-19,918970.529372062,828872.226925382,1005775.0042070424,34,-0.8426231022485853,5992.196505145623,False,1.494678452624198,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-03-26,914201.5409473244,825413.1121867053,1009052.5437166548,34,-0.5189490056875079,6350.0675974448695,False,1.213551597460076,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-04-02,925398.5236725792,843039.7136168487,1015798.1589919291,34,1.224782744694597,5618.937970121448,False,1.8319738981688722,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-04-09,946344.2311294732,862416.8860540215,1037958.0290594758,34,2.26342563998998,16315.879867811156,False,3.987521305299627,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-04-16,953677.9510058988,863227.6587963855,1043633.1542054506,34,0.7749526689323938,14675.558583328311,False,2.3137906558911103,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-04-23,935896.329670854,847035.2973825136,1021274.2690753398,34,-1.8645310312867647,8936.145229887603,False,2.819353157048318,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-04-30,910697.7922624602,824774.7212159625,999549.1973701566,34,-2.6924496452781166,21596.474984112432,False,5.063870238102876,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-05-07,905871.8060921192,823946.7772211592,993166.9129206414,34,-0.529921804065403,16123.112014375602,False,2.3097665796666895,LOW,906549.066130557,1095332.1477503497,Review Marketing,Forecasted weekly sales (0.91M) are below this store’s normal range (0.91M–1.10M). Consider promotions or cost management.
2010-05-14,926416.1095731036,838815.095620552,1013023.7891640764,34,2.2679040613496237,10742.625742908902,False,3.4274937567251875,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-05-21,949073.7770402272,863765.3542609374,1041248.028683029,34,2.4457333192925867,21609.598925673232,False,4.722647869925808,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-05-28,950873.023754077,856065.75208899,1041157.0403163437,34,0.18957922528013427,13630.528450525737,False,1.6230543697018338,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-06-04,935469.522900242,845281.4682189713,1027678.374700936,34,-1.6199324693239814,8422.00350269747,False,2.520229410755775,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-06-11,924992.5929317424,836814.6689216245,1019581.0465963688,34,-1.11996486384911,13018.132224379815,False,2.5273417794976067,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-06-18,929720.015802247,838152.4170403897,1022250.25757893,34,0.5110768352772466,5246.767583178721,False,1.0754152913716153,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-06-25,935370.723086418,840709.7809799867,1022593.5037600884,34,0.6077859127616048,5195.905524471498,False,1.163277483774936,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-07-02,923643.2826504296,836150.9772614534,1011539.6087966942,34,-1.253774588677703,5865.009772505318,False,1.8887610474841212,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-07-09,898312.9262356667,812721.8441195699,986326.6228433348,34,-2.742439304281674,18940.433481092918,False,4.850884249013998,LOW,906549.066130557,1095332.1477503497,Review Marketing,Forecasted weekly sales (0.90M) are below this store’s normal range (0.91M–1.10M). Consider promotions or cost management.
2010-07-16,882740.8152172491,794127.6260147835,969425.444565874,34,-1.7334840191682188,20644.327064964815,False,4.07214636592785,LOW,906549.066130557,1095332.1477503497,Review Marketing,Forecasted weekly sales (0.88M) are below this store’s normal range (0.91M–1.10M). Consider promotions or cost management.
2010-07-23,892146.2566537373,799188.57599804,979780.3440596836,34,1.0654816537709833,7841.98937258141,False,1.944484318871563,LOW,906549.066130557,1095332.1477503497,Review Marketing,Forecasted weekly sales (0.89M) are below this store’s normal range (0.91M–1.10M). Consider promotions or cost management.
2010-07-30,915997.282168688,829255.5767937838,1004861.3458268732,34,2.6734434334131807,17143.153836747835,False,4.54497233098373,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-08-06,931684.7047277072,835788.7154207911,1020435.8619954976,34,1.7126057974624187,19909.1918501573,False,3.849508093821994,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-08-13,930369.6714013942,837250.3405370238,1017920.3936989886,34,-0.1411457459417398,8702.39537379437,False,1.076515378174716,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-08-20,922357.0924850786,832696.2949868945,1014376.7478236514,34,-0.8612252916893159,5048.681076749984,False,1.4085925877055994,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-08-27,918452.5875121754,831788.7654314138,1003040.577269261,34,-0.42331814919787103,6075.407646081345,False,1.084801140120449,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-09-03,915146.3478623222,824369.5734939076,1006599.2212739588,34,-0.35997934948486243,3609.5063771570285,False,0.754397836275355,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-09-10,903547.8628785752,813618.3514753885,988847.6151304238,34,-1.2673912769077589,7827.376007152539,False,2.133684732820059,LOW,906549.066130557,1095332.1477503497,Review Marketing,Forecasted weekly sales (0.90M) are below this store’s normal range (0.91M–1.10M). Consider promotions or cost management.
2010-09-17,887263.8608198271,797019.0963527529,981064.10694357,34,-1.802229049258075,14006.704707881066,False,3.380869330508677,LOW,906549.066130557,1095332.1477503497,Review Marketing,Forecasted weekly sales (0.89M) are below this store’s normal range (0.91M–1.10M). Consider promotions or cost management.
2010-09-24,881504.5898759037,796150.6666596744,974348.8180505724,34,-0.6491046461198025,11432.729402359519,False,1.946060956236009,LOW,906549.066130557,1095332.1477503497,Review Marketing,Forecasted weekly sales (0.88M) are below this store’s normal range (0.91M–1.10M). Consider promotions or cost management.
2010-10-01,892803.9841097204,813183.8083650742,982814.8217349251,34,1.2818304480306297,5650.051296585512,False,1.9146738713515492,LOW,906549.066130557,1095332.1477503497,Review Marketing,Forecasted weekly sales (0.89M) are below this store’s normal range (0.91M–1.10M). Consider promotions or cost management.
2010-10-08,908190.7822680674,813726.4613240298,1001797.0059811014,34,1.7234240026034575,13395.165371685349,False,3.1983525785391187,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-10-15,911940.4598261064,825157.4940909939,997312.3115957088,34,0.41287333358248635,10140.827893545298,False,1.5248788142340417,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-10-22,909336.7666969668,823654.5756949675,993888.0079562106,34,-0.28551130735400276,1921.482934761246,False,0.4968172838780526,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-10-29,923411.842681122,839979.9526273485,1016933.9721513392,34,1.5478397552626033,7488.653711638083,False,2.358816327741337,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-11-05,964863.5206246343,878855.8197158331,1046597.9252637312,34,4.488969712924362,28866.27146583652,False,7.48071630182525,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-11-12,1014353.865578012,923623.710417298,1101178.9810484217,34,5.129258583777574,45530.18664672791,True,9.617848630287952,LOW,906549.066130557,1095332.1477503497,Prepare Inventory,Sales predicted to increase by 5.1% compared to last week. Ensure sufficient stock.
2010-11-19,1045192.4013212818,954685.2258354728,1135245.5377992743,34,3.0402147406119573,40523.73502934021,False,6.917370274665981,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-11-26,1061282.12093094,978030.6353513493,1149183.6294871122,34,1.539402658239597,23847.27627485414,False,3.7864278181410644,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2010-12-03,1098018.4315536183,1013517.9929923326,1188029.1674479984,34,3.461502827396523,27077.12769537628,False,5.92750220566416,LOW,906549.066130557,1095332.1477503497,Prepare Inventory,Forecasted weekly sales (1.10M) exceed this store’s normal range (0.91M–1.10M). Ensure stock and logistics are ready.
2010-12-10,1174651.8819779677,1086969.8192910831,1269015.6862228035,34,6.979249912582852,57843.09950484783,True,11.903525810174507,LOW,906549.066130557,1095332.1477503497,Prepare Inventory,Sales predicted to increase by 7.0% compared to last week. Ensure sufficient stock.
2010-12-17,1251454.5023452076,1165372.2249711545,1339528.883768795,34,6.538330338169107,76718.05093889365,True,12.668641172092764,LOW,906549.066130557,1095332.1477503497,Prepare Inventory,Sales predicted to increase by 6.5% compared to last week. Ensure sufficient stock.
2010-12-24,1251386.674861811,1167111.9238221075,1338321.988866409,34,-0.005419892075131383,44322.446410306446,False,3.5472864710205174,LOW,906549.066130557,1095332.1477503497,Prepare Inventory,Forecasted weekly sales (1.25M) exceed this store’s normal range (0.91M–1.10M). Ensure stock and logistics are ready.
2010-12-31,1136202.4344220168,1043549.6948042974,1222757.52482813,34,-9.204528284793657,66521.24097713744,True,15.059228025071596,LOW,906549.066130557,1095332.1477503497,Investigate / Promote,Sales predicted to drop by 9.2% compared to last week. Consider marketing actions or promotions.
2011-01-07,958282.589397153,873045.6701721203,1046854.4415054864,34,-15.659167735842006,147666.790114002,True,31.068692206791425,MEDIUM,906549.066130557,1095332.1477503497,Investigate / Promote,Sales predicted to drop by 15.7% compared to last week. Consider marketing actions or promotions.
2011-01-14,826257.3577350368,738115.9743782332,917993.706236056,34,-13.77727542197883,155537.82155883283,True,32.60165502994966,MEDIUM,906549.066130557,1095332.1477503497,Investigate / Promote,Sales predicted to drop by 13.8% compared to last week. Consider marketing actions or promotions.
2011-01-21,812606.1777868944,721289.3942596073,899811.8674492278,34,-1.652170455167068,80455.61240942373,False,11.55310581705933,LOW,906549.066130557,1095332.1477503497,Monitor Closely,Sales forecast shows high week-to-week volatility. Watch inventory and marketing closely.
2011-01-28,894997.3640584205,807196.4087746894,982046.58284625,34,10.139128710037104,44158.52269295196,True,15.073056391422938,LOW,906549.066130557,1095332.1477503497,Prepare Inventory,Sales predicted to increase by 10.1% compared to last week. Ensure sufficient stock.
2011-02-04,987552.6510666392,896019.564638768,1071055.5772947036,34,10.341403307437801,87522.43259247164,True,19.203961926255758,LOW,906549.066130557,1095332.1477503497,Prepare Inventory,Sales predicted to increase by 10.3% compared to last week. Ensure sufficient stock.
2011-02-11,1023628.4999503765,934273.3485681404,1114629.3352836212,34,3.6530557479413694,66349.97757687344,False,10.134897312541217,LOW,906549.066130557,1095332.1477503497,Monitor Closely,Sales forecast shows high week-to-week volatility. Watch inventory and marketing closely.
2011-02-18,1003948.3007254028,919708.4335095526,1087811.980164831,34,-1.9225919585013296,18062.82758387429,False,3.721771016907325,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-02-25,971434.7725419588,879444.327226985,1060112.9505846584,34,-3.2385659859129445,26358.505702629376,False,5.951924252228338,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-03-04,955595.48830244,870443.2477789418,1043707.3681013178,34,-1.6305041457464031,24650.91921668409,False,4.210143702278322,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-03-11,951384.2898297132,863664.1049430836,1045889.012601812,34,-0.44068840050802693,10572.282746170604,False,1.5519410099097357,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-03-18,944339.4178984826,855331.9354286769,1038787.8492395792,34,-0.7404864686688772,5687.171734729351,False,1.3427245651559951,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-03-25,937865.3509190596,848636.9343725845,1020925.5131534154,34,-0.6855656829226064,6761.477563500543,False,1.4065089992392443,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-04-01,945918.8687469668,859919.3192390129,1039827.824239843,34,0.8587072568589038,4267.461338237321,False,1.309851797816239,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-04-08,966650.0967311214,888953.6424273498,1054560.4230882905,34,2.191649693130304,14850.390312487243,False,3.727923300582076,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-04-15,978012.7840006507,886214.2689658244,1067901.504459472,34,1.1754705563009837,16273.259620338637,False,2.839381282883859,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-04-22,964214.0872339488,877366.0829896055,1050172.0506310577,34,-1.4108912472756363,7364.881043548805,False,2.174713425468087,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-04-29,938117.1428592864,848604.6114466056,1024697.85753252,34,-2.706550829341947,20261.279657814586,False,4.866332239588886,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-05-06,928317.6668904424,838327.6565621181,1011655.3083395866,34,-1.044589798132911,18554.573687884054,False,3.0433208736747295,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-05-13,945465.852089268,850666.9056521489,1026110.9088051151,34,1.847232451825076,8603.231100608049,False,2.757178705473141,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-05-20,969924.6909923478,881943.3754048359,1058115.841435315,34,2.586961638966767,20910.282600973344,False,4.74282825368091,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-05-27,976067.172940993,888960.8255642252,1059497.73818298,34,0.6332947295486058,16188.502724903881,False,2.2918386467798575,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-06-03,962270.8674247948,874002.4096764833,1051903.956209088,34,-1.4134586121392068,6911.93587918537,False,2.1317528173543057,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-06-10,949451.8803958112,859569.5865842524,1036088.480316104,34,-1.332159941959954,13310.636546323936,False,2.7340884463065827,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-06-17,951914.1385078272,863341.5259912662,1043328.7935796952,34,0.25933469224259653,6802.58501500028,False,0.9739563939082184,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-06-24,959054.5002010432,868469.2765853292,1054206.552597592,34,0.7501056454953803,4987.614447188377,False,1.270161017337423,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-07-01,950971.2477871302,862819.0564684808,1038020.1030532414,34,-0.8428355648421038,4419.893995844242,False,1.3076123923360106,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-07-08,926622.7249891371,837457.2459021444,1018932.2330416254,34,-2.560384749239375,16881.990282674207,False,4.382268653810366,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-07-15,907564.9561882138,818225.2431112749,993208.2464385256,34,-2.0566912818965055,21756.819867506507,False,4.45396540747375,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-07-22,912545.4950754864,820948.083205799,1003420.5624312888,34,0.5487804320024603,9884.101049308014,False,1.6319155855533958,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-07-29,935497.368938358,848010.5486956559,1019340.3592377212,34,2.5151484486779507,14898.62389320993,False,4.107736989051668,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-08-05,953937.5434972518,862926.8120755412,1039483.5763044144,34,1.9711626318971387,20736.964677149866,False,4.144990973019516,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-08-12,955293.6772552356,863664.9554755853,1046608.0240811352,34,0.142161692579168,11058.729278324601,False,1.299787828041376,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-08-19,947392.1011387438,853611.2796163559,1031647.2318308188,34,-0.8271358122242334,4225.257774415554,False,1.2731240962026296,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-08-26,942577.2136370912,858445.2627104688,1028570.252353874,34,-0.5082254217514848,6420.364653826339,False,1.1893754178406426,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-09-02,939930.1594923264,849716.0791794088,1028529.238923374,34,-0.28083154424566326,3783.0897961005176,False,0.6833178096234902,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
2011-09-09,930055.5377047806,841250.9874556672,1014733.4739461328,34,-1.0505697351896104,6599.33606818299,False,1.7601333903310046,LOW,906549.066130557,1095332.1477503497,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.91M–1.10M).
